 convergence of q_dag integral
 For T =    200.00000000000000     
   22900.      118   0.23649    
   22900.      122   0.23649    
   22900.      126   0.23649    
   22900.      130   0.23649    
   22900.      134   0.23649    
   22900.      138   0.23649    
   22950.        2   0.23649    
   22950.        6   0.23649    
   22950.       10   0.23649    
   22950.       14   0.23649    
   22950.       18   0.23649    
   22950.       22   0.23649    
   22950.       26   0.23649    
   22950.       30   0.23649    
   22950.       34   0.23649    
   22950.       38   0.23649    
   22950.       42   0.23649    
   22950.       46   0.23649    
   22950.       50   0.23649    
   22950.       54   0.23649    
   22950.       58   0.23649    
   22950.       62   0.23649    
   22950.       66   0.23649    
   22950.       70   0.23649    
   22950.       74   0.23649    
   22950.       78   0.23649    
   22950.       82   0.23649    
   22950.       86   0.23649    
   22950.       90   0.23649    
   22950.       94   0.23649    
   22950.       98   0.23649    
   22950.      102   0.23649    
   22950.      106   0.23649    
   22950.      110   0.23649    
   22950.      114   0.23649    
   22950.      118   0.23649    
   22950.      122   0.23649    
   22950.      126   0.23649    
   22950.      130   0.23649    
   22950.      134   0.23649    
   22950.      138   0.23649    
   23000.        2   0.23649    
   23000.        6   0.23649    
   23000.       10   0.23649    
   23000.       14   0.23649    
   23000.       18   0.23649    
   23000.       22   0.23649    
   23000.       26   0.23649    
   23000.       30   0.23649    
   23000.       34   0.23649    
   23000.       38   0.23649    
   23000.       42   0.23649    
   23000.       46   0.23649    
   23000.       50   0.23649    
   23000.       54   0.23649    
   23000.       58   0.23649    
   23000.       62   0.23649    
   23000.       66   0.23649    
   23000.       70   0.23649    
   23000.       74   0.23649    
   23000.       78   0.23649    
   23000.       82   0.23649    
   23000.       86   0.23649    
   23000.       90   0.23649    
   23000.       94   0.23649    
   23000.       98   0.23649    
   23000.      102   0.23649    
   23000.      106   0.23649    
   23000.      110   0.23649    
   23000.      114   0.23649    
   23000.      118   0.23649    
   23000.      122   0.23649    
   23000.      126   0.23649    
   23000.      130   0.23649    
   23000.      134   0.23649    
   23000.      138   0.23649    
   23050.        2   0.23649    
   23050.        6   0.23649    
   23050.       10   0.23649    
   23050.       14   0.23649    
   23050.       18   0.23649    
   23050.       22   0.23649    
   23050.       26   0.23649    
   23050.       30   0.23649    
   23050.       34   0.23649    
   23050.       38   0.23649    
   23050.       42   0.23649    
   23050.       46   0.23649    
   23050.       50   0.23649    
   23050.       54   0.23649    
   23050.       58   0.23649    
   23050.       62   0.23649    
   23050.       66   0.23649    
   23050.       70   0.23649    
   23050.       74   0.23649    
   23050.       78   0.23649    
   23050.       82   0.23649    
   23050.       86   0.23649    
   23050.       90   0.23649    
   23050.       94   0.23649    
   23050.       98   0.23649    
   23050.      102   0.23649    
   23050.      106   0.23649    
   23050.      110   0.23649    
   23050.      114   0.23649    
   23050.      118   0.23649    
   23050.      122   0.23649    
   23050.      126   0.23649    
   23050.      130   0.23649    
   23050.      134   0.23649    
   23050.      138   0.23649    
   23100.        2   0.23649    
   23100.        6   0.23649    
   23100.       10   0.23649    
   23100.       14   0.23649    
   23100.       18   0.23649    
   23100.       22   0.23649    
   23100.       26   0.23649    
   23100.       30   0.23649    
   23100.       34   0.23649    
   23100.       38   0.23649    
   23100.       42   0.23649    
   23100.       46   0.23649    
   23100.       50   0.23649    
   23100.       54   0.23649    
   23100.       58   0.23649    
   23100.       62   0.23649    
   23100.       66   0.23649    
   23100.       70   0.23649    
   23100.       74   0.23649    
   23100.       78   0.23649    
   23100.       82   0.23649    
   23100.       86   0.23649    
   23100.       90   0.23649    
   23100.       94   0.23649    
   23100.       98   0.23649    
   23100.      102   0.23649    
   23100.      106   0.23649    
   23100.      110   0.23649    
   23100.      114   0.23649    
   23100.      118   0.23649    
   23100.      122   0.23649    
   23100.      126   0.23649    
   23100.      130   0.23649    
   23100.      134   0.23649    
   23100.      138   0.23649    
   23150.        2   0.23649    
   23150.        6   0.23649    
   23150.       10   0.23649    
   23150.       14   0.23649    
   23150.       18   0.23649    
   23150.       22   0.23649    
   23150.       26   0.23649    
   23150.       30   0.23649    
   23150.       34   0.23649    
   23150.       38   0.23649    
   23150.       42   0.23649    
   23150.       46   0.23649    
   23150.       50   0.23649    
   23150.       54   0.23649    
   23150.       58   0.23649    
   23150.       62   0.23649    
   23150.       66   0.23649    
   23150.       70   0.23649    
   23150.       74   0.23649    
   23150.       78   0.23649    
   23150.       82   0.23649    
   23150.       86   0.23649    
   23150.       90   0.23649    
   23150.       94   0.23649    
   23150.       98   0.23649    
   23150.      102   0.23649    
   23150.      106   0.23649    
   23150.      110   0.23649    
   23150.      114   0.23649    
   23150.      118   0.23649    
   23150.      122   0.23649    
   23150.      126   0.23649    
   23150.      130   0.23649    
   23150.      134   0.23649    
   23150.      138   0.23649    
   23200.        2   0.23649    
   23200.        6   0.23649    
   23200.       10   0.23649    
   23200.       14   0.23649    
   23200.       18   0.23649    
   23200.       22   0.23649    
   23200.       26   0.23649    
   23200.       30   0.23649    
   23200.       34   0.23649    
   23200.       38   0.23649    
   23200.       42   0.23649    
   23200.       46   0.23649    
   23200.       50   0.23649    
   23200.       54   0.23649    
   23200.       58   0.23649    
   23200.       62   0.23649    
   23200.       66   0.23649    
   23200.       70   0.23649    
   23200.       74   0.23649    
   23200.       78   0.23649    
   23200.       82   0.23649    
   23200.       86   0.23649    
   23200.       90   0.23649    
   23200.       94   0.23649    
   23200.       98   0.23649    
   23200.      102   0.23649    
   23200.      106   0.23649    
   23200.      110   0.23649    
   23200.      114   0.23649    
   23200.      118   0.23649    
   23200.      122   0.23649    
   23200.      126   0.23649    
   23200.      130   0.23649    
   23200.      134   0.23649    
   23200.      138   0.23649    
   23250.        2   0.23649    
   23250.        6   0.23649    
   23250.       10   0.23649    
   23250.       14   0.23649    
   23250.       18   0.23649    
   23250.       22   0.23649    
   23250.       26   0.23649    
   23250.       30   0.23649    
   23250.       34   0.23649    
   23250.       38   0.23649    
   23250.       42   0.23649    
   23250.       46   0.23649    
   23250.       50   0.23649    
   23250.       54   0.23649    
   23250.       58   0.23649    
   23250.       62   0.23649    
   23250.       66   0.23649    
   23250.       70   0.23649    
   23250.       74   0.23649    
   23250.       78   0.23649    
   23250.       82   0.23649    
   23250.       86   0.23649    
   23250.       90   0.23649    
   23250.       94   0.23649    
   23250.       98   0.23649    
   23250.      102   0.23649    
   23250.      106   0.23649    
   23250.      110   0.23649    
   23250.      114   0.23649    
   23250.      118   0.23649    
   23250.      122   0.23649    
   23250.      126   0.23649    
   23250.      130   0.23649    
   23250.      134   0.23649    
   23250.      138   0.23649    
   23300.        2   0.23649    
   23300.        6   0.23649    
   23300.       10   0.23649    
   23300.       14   0.23649    
   23300.       18   0.23649    
   23300.       22   0.23649    
   23300.       26   0.23649    
   23300.       30   0.23649    
   23300.       34   0.23649    
   23300.       38   0.23649    
   23300.       42   0.23649    
   23300.       46   0.23649    
   23300.       50   0.23649    
   23300.       54   0.23649    
   23300.       58   0.23649    
   23300.       62   0.23649    
   23300.       66   0.23649    
   23300.       70   0.23649    
   23300.       74   0.23649    
   23300.       78   0.23649    
   23300.       82   0.23649    
   23300.       86   0.23649    
   23300.       90   0.23649    
   23300.       94   0.23649    
   23300.       98   0.23649    
   23300.      102   0.23649    
   23300.      106   0.23649    
   23300.      110   0.23649    
   23300.      114   0.23649    
   23300.      118   0.23649    
   23300.      122   0.23649    
   23300.      126   0.23649    
   23300.      130   0.23649    
   23300.      134   0.23649    
   23300.      138   0.23649    
   23350.        2   0.23649    
   23350.        6   0.23649    
   23350.       10   0.23649    
   23350.       14   0.23649    
